5711,0
5744,2
5867,1
5860,1
5686,0
5712,0
5729,0
5723,0
5743,0
5762,2
5765,0
5759,0
5883,2
5707,0
5748,0
5703,0
5717,0
5874,2
5889,1
5902,2
5777,1
5815,1
5758,2
5769,0
5775,2
5691,0
5834,2
5835,2
5732,0
5904,2
5745,0
5859,0
5884,2
5746,0
5790,2
5882,3
5742,1
5771,1
5827,2
5888,3
5700,0
5694,0
5821,2
5751,1
5710,0
5911,0
5772,2
5814,0
5894,3
5770,0
5851,3
5818,0
5847,2
5906,2
5913,0
5877,2
5912,2
5764,2
5705,0
5685,0
5850,1
5682,1
5892,2
5718,0
5716,0
5842,2
5886,2
5749,1
5689,0
5767,0
5908,2
5737,1
5766,0
5750,1
5875,2
5879,0
5871,2
5715,0
5761,0
5870,1
5825,0
5846,1
5779,2
5897,2
5756,2
5864,3
5789,2
5803,2
5680,2
5872,2
5820,2
5713,0
5754,3
5704,0
5695,0
5692,0
5903,1
5740,2
5910,1
5681,1
5907,2
5855,2
5760,0
5865,0
