999171,7
999173,1
999180,1
999199,1
999248,7
999312,1
999347,4
999353,4
999354,4
999357,4
999365,4
999387,4
999401,4
999417,4
999419,4
999427,4
999432,4
999440,1
999441,1
999448,7
999459,7
999468,4
999481,7
999532,4
999536,7
999544,4
999555,4
999575,4
999577,4
999578,4
999582,4
999585,4
999586,4
999602,7
999603,4
999605,4
999614,7
999619,4
999620,4
999621,4
999627,4
999658,7
999696,4
999702,4
999706,4
999718,4
999725,4
999731,4
999740,4
999741,4
999762,4
999774,4
999783,4
999794,4
999797,4
999799,4
999803,4
999814,4
999820,4
999825,4
999832,4
999849,4
999875,4
999889,4
999904,4
999906,4
999917,4
999919,4
999952,4
999963,4
999973,4
1000005,4
1000040,4
1000058,4
1000063,4
1000075,4
1000121,4
1000124,4
1000125,4
1000181,4
1000187,4
1000193,4
1000194,4
1000199,4
1000203,4
1000205,4
1000216,4
1000217,4
1000220,4
1000224,4
1000247,4
1000251,4
1000282,4
1000286,4
1000288,4
1000303,4
1000312,4
1000314,4
1000323,4
1000329,4
1000346,4
1000347,4
1000374,4
1000436,4
1000437,4
1000441,4
1000469,4
1000496,4
1000497,4
1000501,1
1000503,1
1000507,1
1000547,1
1000551,1
1000556,1
1000579,1
1000580,1
1000588,1
1000595,1
1000596,1
1000597,1
1000602,1
1000611,1
1000620,1
1000645,1
1000657,1
1000660,1
1000684,1
1000726,1
1000727,1
1000730,1
1000733,1
1000744,1
1000768,1
1000790,4
1000809,1
1000847,4
1000908,4
1000938,4
1000973,4
1000975,4
1001062,1
1001065,1
1001082,1
1001085,1
1001087,1
1001117,1
1001124,1
1001135,1
1001142,1
1001149,1
1001159,1
1001160,1
1001161,1
1001163,1
1001167,1
1001175,1
1001196,1
1001201,1
1001208,1
1001260,1
1001286,1
1001299,7
1001307,1
1001322,1
1001335,1
1001345,1
1001354,1
1001358,1
1001364,7
1001388,7
1001391,4
1001417,4
1001424,4
1001442,4
1001444,4
1001446,4
1001458,4
1001465,7
1001479,4
1001480,4
1001482,4
1001488,7
1001495,4
1001497,4
1001498,4
1001501,4
1001505,4
1001520,2
1001521,7
1001577,1
1001605,1
1001610,7
1001621,7
1001627,1
1001642,1
1001659,1
1001667,1
1001671,1
1001679,1
1001683,1
1001690,1
1001694,1
1001696,1
1001698,7
1001720,1
1001727,1
1001728,1
1001737,1
1001738,1
1001740,1
1001749,1
1001750,1
1001770,1
1001783,1
1001786,1
1001789,1
1001796,1
1001805,1
1001812,1
1001827,1
1001833,1
1001835,1
1001838,1
1001840,1
1001843,7
1001844,1
1001845,1
1001862,1
1001863,1
1001869,1
1001875,1
1001887,7
1001892,1
1001899,1
1001916,1
1001917,1
1001918,1
1001919,1
1001923,1
1001929,1
1001930,1
1001952,1
1001966,1
1001969,1
1001970,1
1001972,1
1001974,1
1001980,1
1001982,1
1001993,1
1001995,1
1001996,1
1002000,1
1002003,1
1002008,7
1002010,1
1002016,1
1002017,1
1002027,1
1002032,1
1002033,1
1002035,1
1002042,7
1002043,1
1002060,1
1002070,1
1002073,1
1002093,1
1002109,1
1002132,1
1002133,1
1002137,1
1002141,1
1002155,1
1002177,1
1002179,1
1002189,1
1002193,1
1002211,1
1002213,1
1002215,1
1002220,1
1002224,1
1002227,7
1002228,1
1002230,1
1002235,1
1002241,1
1002243,1
1002244,1
1002256,1
1002258,1
1002265,1
1002267,1
1002277,1
1002298,1
1002300,1
1002310,1
1002314,1
1002316,7
1002318,1
1002333,1
1002336,1
1002343,1
1002350,1
1002373,1
1002377,1
1002382,1
1002384,1
1002385,1
1002388,1
1002429,1
1002434,1
1002436,1
1002471,7
1002472,1
1002475,1
1002487,1
1002494,1
1002507,1
1002518,1
1002520,1
1002540,1
1002549,1
1002554,1
1002557,1
1002582,1
1002585,1
1002598,1
1002603,1
1002609,1
1002611,1
1002615,1
1002621,1
1002634,4
1002642,4
1002656,1
1002667,4
1002676,1
1002681,1
1002690,1
1002696,1
1002704,4
1002710,4
1002720,4
1002722,4
1002723,4
1002729,4
1002735,4
1002738,4
1002743,4
1002746,1
1002778,1
1002779,1
1002788,4
1002803,1
1002808,1
1002809,1
1002814,1
1002831,1
1002834,1
1002838,1
1002846,1
1002847,1
1002852,1
1002855,1
1002868,1
1002882,1
1002895,1
1002897,1
1002898,1
1002925,7
1002937,1
1002958,7
1002961,1
1002973,1
1002974,1
1002980,7
1002984,1
1003004,1
1003009,1
1003015,1
1003016,1
1003037,1
1003046,1
1003049,1
1003052,1
1003074,1
1003077,1
1003081,1
1003082,1
1003086,1
1003096,1
1003098,1
1003107,1
1003110,1
1003111,1
1003120,1
1003126,1
1003136,1
1003143,1
1003146,7
1003161,0
1003162,4
1003163,4
1003182,1
1003190,1
1003191,1
1003198,1
1003202,1
1003203,1
1003208,1
1003218,1
1003226,1
1003249,1
1003253,1
1003258,1
1003266,7
1003271,1
1003276,1
1003282,1
1003286,1
1003290,1
1003325,1
1003329,1
1003332,1
1003334,1
1003336,1
1003337,1
1003343,1
1003356,1
1003366,1
1003367,1
1003369,1
1003373,1
1003379,1
1003389,1
1003390,1
1003392,1
1003399,1
1003402,1
1003403,1
1003411,1
1003415,4
1003438,1
1003439,1
1003444,1
1003445,1
1003453,1
1003457,1
1003479,1
1003482,1
1003493,1
1003494,1
1003501,1
1003504,1
1003505,1
1003514,1
1003527,1
1003535,1
1003546,1
1003548,1
1003583,1
1003584,1
1003594,1
1003611,1
1003614,1
1003618,1
1003620,1
1003622,1
1003623,7
1003651,1
1003653,7
1003667,1
1003677,1
1003679,5
1003695,1
1003710,1
1003711,1
1003718,1
1003722,1
1003727,1
1003730,7
1003731,1
1003739,1
1003744,1
1003747,1
1003756,1
1003759,1
1003761,1
1003764,1
1003768,1
1003777,1
1003778,1
1003782,1
1003785,7
1003794,1
1003808,7
1003809,1
1003810,1
1003818,1
1003820,1
1003834,1
1003835,1
1003840,1
1003851,1
1003854,1
1003855,1
1003871,1
1003884,1
1003893,1
1003900,1
1003901,1
1003910,1
1003923,1
1003929,1
1003936,1
1003937,1
1003940,1
1003953,1
1003957,1
1003960,1
1003966,1
1003973,1
1003977,1
1003979,1
1003984,1
1003988,4
1004008,1
1004013,1
1004023,1
1004050,7
1004066,1
1004071,7
1004093,7
1004104,7
1004109,1
1004115,7
1004137,1
1004138,7
1004144,1
1004147,1
1004175,1
1004176,1
